ORIGEN	GRUPO	CODIGO	NOMBRE	UM	PRECIO
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	12243	SUBBASE GRANULAR PEA CLASE B - (SBG_PEA_B_64)	M3	80920
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	12244	MATERIAL MARGINAL	M3	19969
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	12245	AGREGADOS RECICLADOS PARA BASE GRANULAR (AR_BG38)	M3	121380
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	12246	AGREGADOS RECICLADOS PARA BASE GRANULAR (AR_BG25)	M3	121380
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	12247	AGREGADOS RECICLADOS PARA SUBBASE GRANULAR PEA (AR_SBG_PEA50)	M3	80920
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	12248	AGREGADOS RECICLADOS PARA SUBBASE GRANULAR PEA (AR_SBG_PEA64)	M3	80920
Demanda	MATERIALES BÁSICOS	12249	GRANO DE CAUCHO RECICLADO (GCR)	KG	3000
Demanda	CONCRETOS Y MORTEROS PREMEZCLADOS	12250	CONCRETO AUTOCOMPACTANTE 3500 PSI 24 Mpa (245 Kg/cm2)	M3	678771
Demanda	CONCRETOS Y MORTEROS PREMEZCLADOS	12251	CONCRETO AUTOCOMPACTANTE 4000 PSI 28 Mpa (280 Kg/cm2)	M3	687324
Demanda	CONCRETOS Y MORTEROS PREMEZCLADOS	12252	CONCRETO AUTOCOMPACTANTE 6000 PSI 44 Mpa (420 Kg/cm2)	M3	844781
Demanda	ENSAYO CAMPO - DIAGNOSTICO DE PAVIMENTOS	12255	LEVANTAMIENTO DE FALLAS EN VIAS CON SUPERFICIE EN AFIRMADO EN ZONA RURAL, CON EQUIPO DE ALTO RENDIMIENTO MEDIANTE CAPTURA DE IMAGENES DE ALTA RESOLUCION O SISTEMA LASER, Y DETERMINACION DEL INDICE DE CONDICION DE VIAS SIN SUPERFICIE-URCI. Incluye movilización, carro escolta del equipo, toma de información, procesamiento, entrega del inventario de fallas y cálculo del valor del URCI. Norma Técnica: TM-5-626-95 (afirmados)	Km-Car	356584
Demanda	ENSAYO LABORATORIO - SUELOS	12257	RESISTENCIA A LA COMPRESION INCONFINADA DE MEZCLAS COMPACTADAS DE SUELO-CAL (CON MEDICION DE ESFUERZO-DEFORMACION). Norma Técnica INVE-605-13.	UN	107100
Demanda	ENSAYO CAMPO - SOLDADURAS	12258	PRACTICA ESTANDAR PARA PRUEBAS DE TINTAS PENETRANTES PARA LA INDUSTRIA EN GENERAL. Norma Técnica: ASTM E165/E165M-23 ASTM E1417/E1417M-21e1	DIA	1725500
Demanda	ENSAYO CAMPO - SOLDADURAS	12259	GUIA ESTANDAR PARA ENSAYO DE PARTICULAS MAGNETICAS. Norma Técnica: ASTM E709-21 AWS D1.1/D1.1M-20 Numeral 8.10	DIA	873650
Demanda	ENSAYO CAMPO -RECUBRIMIENTO ESTRUCTURA METÁLICA	12260	METODO DE PRUEBA ESTANDAR PARA DETERMINAR LA RESISTENCIA AL ARRANQUE DE LOS RECUBRIMIENTOS UTILIZANDO PROBADORES DE ADHERENCIA PORTATILES. Norma Técnica: ASTM D4541-22	DIA	919632
Demanda	ENSAYO CAMPO -RECUBRIMIENTO ESTRUCTURA METÁLICA	12261	EVALUACION DEL ESPESOR DE PELICULA DE ZINC. CALIBRACION DE ESPESORES DE PELICULA SECA. Norma Técnica: ASTM A123/A123M-24 ASTM A153/A153M-23 ASTM D7091-22	DIA	1029988
Demanda	ENSAYO CAMPO -RECUBRIMIENTO ESTRUCTURA METÁLICA	12263	SISTEMAS DE PINTURAS PROTECTORAS. VARIABLES DE EVALUACION EN CAMPO. VALORACION DE LA CONTINUIDAD EN PELICULA. Norma Técnica NTC-3951-96 ASTM D5162-21	DIA	1029988
Demanda	ENSAYO LABORATORIO - CEMENTOS HIDRÁULICOS	12264	METODO DE ENSAYO PARA DETERMINAR LA FINURA DEL CEMENTO HIDRAULICO UTILIZANDO EL TAMIZ DE 45 mm (No. 325). Norma Técnica: NTC-294-18.	UN	87227
Demanda	TUBERIA Y ACCESORIOS EN ACERO GALVANIZADO	12265	TUBERIA HIERRO GALVANIZADO D=4" CALIBRE 16 (E=1.5MM)	ML	134708
Demanda	ENSAYO CAMPO - SOLDADURAS	12266	PRACTICA ESTANDAR PARA PRUEBAS ULTRASONICAS DE JUNTAS DE SOLDADURAS. Norma Técnica: ASTM E164-19 AWS D1.1/D1.1M-20 ANEXO H	DIA	946455
Demanda	ELEMENTOS DE BIOSEGURIDAD	12267	LAVAMANOS PORTATIL DE PEDAL TIPO MANOS LIBRES.	UN	1097900
Demanda	ELEMENTOS DE BIOSEGURIDAD	12268	CALIBRACION TERMOMETRO DIGITAL	UN	207012
Demanda	ELEMENTOS DE BIOSEGURIDAD	12269	TERMOMETRO DIGITAL INFRAROJO PARA USO EN HUMANOS, LIBRE DE CONTACTO, IMPERMEABLE	UN	78100
Demanda	ELEMENTOS DE BIOSEGURIDAD	12270	DISPENSADOR DE JABÓN LÍQUIDO O GEL ANTIBACTERIAL - ALCOHOL, CON PEDAL METÁLICO	UN	143999
Demanda	ELEMENTOS DE BIOSEGURIDAD	12271	RECOLECCION, TRANSPORTE Y DISPOSICION DE RESIDUOS LÍQUIDOS PROVENIENTES DE LAVAMANOS PORTATILES. (INCLUYE EQUIPO DE SUCCIÓN)	M3	399826
Demanda	ELEMENTOS DE BIOSEGURIDAD	12272	BOTIQUIN TIPO B DOTADO PORTÁTIL	UN	387900
Demanda	AFORO DE TRANSITO	12277	AFOROS DE TRANSITO (MOTORIZADOS Y NO MOTORIZADOS) A PARTIR DE CAPTURA DE VIDEO. Incluye digitación y entrega de base de datos en archivo Excel. Captura día hábil y no hábil, con sus respectivos movimientos. Incluye todos los costos directos e indirectos	HR	251285
Demanda	ENSAYO CAMPO - PERFORACIONES	12319	BARRENO MANUAL HASTA 10M.  Incluye descripcion visual de estratos encontrados, lecturas de campo, SPT, Veleta, tipo y prof. muestras recuperadas, datos nivel freático	ML	142800
Demanda	ENSAYO CAMPO - PERFORACIONES	12320	PERFORACION MECANICA EN SUELO BLANDO DE 0 a 30m. Incluye descripción visual de estratos encontrados, lecturas de campo, SPT, Veleta, tipo y profundidad de las muestras recuperadas, datos nivel freático, muestras inalteradas en tubo Shelby y/o muestreador de pistón	ML	250590
Demanda	ENSAYO CAMPO - PERFORACIONES	12321	PERFORACION MECANICA EN SUELO BLANDO DE 0 a 50m. Incluye descripción visual de estratos encontrados, lecturas de campo, SPT, Veleta, tipo y profundidad de las muestras recuperadas, datos nivel freático, muestras inalteradas en tubo Shelby y/o muestreador de pistón	ML	313238
Demanda	ENSAYO CAMPO - PERFORACIONES	12322	PERFORACION MECANICA EN SUELO BLANDO mayor de 50m. Incluye descripción visual de estratos encontrados, lecturas de campo, SPT, Veleta, tipo y profundidad de las muestras recuperadas, datos nivel freático, muestras inalteradas en tubo Shelby y/o muestreador de pistón	ML	289813
Demanda	ENSAYO CAMPO - PERFORACIONES	12323	PERFORACION MECANICA EN SUELO DURO DE 0 a 10m.Incl recuperación continua muestras, descrip visual estratos encontrados, lecturas de campo, SPT, Veleta, tipo y profundidad de las muestras recuperadas, muestras inalteradas en tubo Shelby y/o muestreador de pistón.	ML	226100
Demanda	ENSAYO CAMPO - PERFORACIONES	12324	PERFORACION MECANICA EN SUELO DURO DE 0 a 30m.Incluye recuperación continua muestras, descripción visual estratos encontrados, lecturas de campo, SPT, Veleta de campo, tipo y profundidad de las muestras recuperadas, muestras inalteradas en tubo Shelby y/o muestreador de pistón.	ML	297500
Demanda	ENSAYO CAMPO - PERFORACIONES	12325	PERFORACION MECANICA EN SUELO DURO DE 0 a 50m.Incl recuperación continua muestras, descripción visual estratos encontrados, lecturas de campo, SPT, Veleta, tipo y profundidad de las muestras recuperadas, muestras inalteradas en tubo Shelby y/o muestreador de pistón	ML	286790
Demanda	ENSAYO CAMPO - PERFORACIONES	12326	PERFORACION MECANICA EN SUELO DURO mayor de 50m.Incl recuperación continua muestras, descrip visual estratos encontrados, lecturas de campo, SPT, Veleta, tipo y profundidad de las muestras recuperadas, muestras inalteradas en tubo Shelby y/o muestreador de pistón.	ML	476000
Demanda	ENSAYO CAMPO - PERFORACIONES	12327	PERFORACION MECANICA EN COLUVION/ALUVION DE 0 a 50m. Incluye recuperación continua muestras, descrip visual estratos encontrados, lecturas de campo, SPT, Veleta, tipo y profundidad de las muestras recuperadas	ML	666400
Demanda	ENSAYO CAMPO - PERFORACIONES	12328	PERFORACION MECANICA EN COLUVION/ALUVION mayor de 50m. Incluye recuperación continua muestras, descrip visual estratos encontrados, lecturas de campo, SPT, Veleta, tipo y profundidad de las muestras recuperadas	ML	821100
Demanda	ENSAYO CAMPO - SUELOS	12329	ENSAYO DE REFRACCION SISMICA	UN	3451000
Demanda	ENSAYO CAMPO - SUELOS	12330	ENSAYO REMI (Refraction Microtremors) 	UN	3451000
Demanda	ENSAYO CAMPO - SUELOS	12331	ENSAYO MASW (Multichanel Analysis of Surface Waves). Determinación espesores estratos y velocidad de onda de corte	UN	4760000
Demanda	ENSAYO LABORATORIO - SUELOS	12332	PRUEBA ESTANDAR PARA LA DETERMINACION DEL MODULO Y AMORTIGUAMIENTO DE SUELOS MEDIANTE DISPOSITIVOS DE COLUMNA RESONANTE DE BASE FIJA. Norma Técnica: ASTM D4015-21	UN	1963500
Demanda	ENSAYO LABORATORIO - SUELOS	12333	ENSAYO TRIAXIAL CICLICO	UN	2134444
Demanda	ENSAYO LABORATORIO - SUELOS	12334	ENSAYO Piezoelectric Bender Element	UN	429000
Demanda	ENSAYO LABORATORIO - SUELOS	12335	EXPANSIÓN CONTROLADA EN CONSOLIDOMETRO	UN	332010
Demanda	ENSAYO LABORATORIO - SUELOS	12336	ENSAYO DE VELETA DE LABORATORIO	UN	53550
Demanda	MARCOS, TAPAS, REJILLAS, HERRAJES Y CAJILLAS	12341	MARCO Y TAPA PARA CAJA DE INSPECCION CODENSA CS290	UN	3798837
Demanda	FORMALETAS, ANDAMIOS Y ACCESORIOS	12350	ANDAMIO CERTIFICADO MULTIDIRECCIONAL, 1 TORRE, SECCIÓN  DE 1.4 X 1.4 M, ALTURA DE ANDAMIO 3 M	DIA	33618
Demanda	SELLANTES-IMPERMEABILIZANTES Y ADITIVOS CONCRETOS	12352	MORTERO SIN CONTRACCIÓN PARA ANCLAJES Y RELLENOS DE PRECISIÓN	BULTO	259635
Demanda	FORMALETAS, ANDAMIOS Y ACCESORIOS	12355	ANDAMIO CERTIFICADO MULTIDIRECCIONAL, 1 TORRE, SECCIÓN  DE 1.4 X 1.4 M, ALTURA DE ANDAMIO 4 M	DIA	43197
Demanda	ESTRUCTURAS EN ACERO	12356	LÁMINA HR 8mm x 20"A588 GR B/A709 GR 50/W	KG	13804
Demanda	ELEMENTOS DE BIOSEGURIDAD	12357	BOTIQUIN TIPO A DOTADO PORTÁTIL	UN	91610
Demanda	NEOPRENOS	12358	APOYOS DE NEOPRENO DE 500mm x 400mm x 50mm Dureza 60. Con refuerzo de 2 láminas de 1/4" 	UN	582990
Demanda	CONCRETOS Y MORTEROS PREMEZCLADOS	12373	CONCRETO MR45 (350 Kg/cm2) ACELERADO 7 DÍAS	M3	801006
Demanda	TUBERÍA Y ACCESORIOS EN ACERO	12375	CODO EN ACERO D=24" ENTRE 67.5° Y 90° CON EXTREMOS DE JUNTA ESPIGO / CAMPANA CON EMPAQUE DE CAUCHO, CON REVESTIMIENTO INTERIOR Y RECUBRIMIENTO EXTERIOR EN MORTERO DE CEMENTO. L=1.65X1.65M. PRESION DE TRABAJO = 150 PSI. SUMINISTRO Y TRANSPORTE	UN	11055705
Demanda	TUBERÍA Y ACCESORIOS EN ACERO	12376	TAPON EN ACERO D=16" SOLDADO	UN	809557
Demanda	TUBERÍA Y ACCESORIOS EN ACERO	12377	REDUCCION EN ACERO D=20" x 16" CON EXTREMOS DE ESPIGO D=20" Y CAMPANA D=16", CON REVESTIMIENTO INTERIOR Y RECUBRIMIENTO EXTERIOR EN MORTERO DE CEMENTO. L= 0.58m. PRESION DE TRABAJO = 150 PSI. SUMINISTRO Y TRANSPORTE	UN	3037470
Demanda	NEOPRENOS	12383	JUNTA DE DILATACIÓN ELASTOMERICA MOVIMIENTO 160 mm  (+/- 80 mm)	ML	3905675
Demanda	NEOPRENOS	12384	JUNTA DE DILATACIÓN ELASTOMERICA MOVIMIENTO 230 mm  (+/- 115 mm)	ML	7042024
Demanda	ARQUEOLOGÍA	12390	Conteo cualitativo y cuantitativo de fitolitos en las muestras de suelo, interpretando y reconstruyendo el contexto arqueobótanico. 	UN	2320500
Demanda	ARQUEOLOGÍA	12391	Datación por Carbono 14 y extracción de colageno oseo.	UN	3702428
Demanda	ARQUEOLOGÍA	12392	Transporte aereo , entrega más rapida, de una muestra de 5 kg, desde la ciudad de Bogota hasta Ciudad de Mexico	UN	1346190
Demanda	ARQUEOLOGÍA	12393	Elaboración, digitalización y descripción de sección delgada de fragmento ceramica.	MUESTRA	1433935
Demanda	ENSAYO CAMPO - ELEMENTOS ESTRUCTURALES CONCRETO	12394	PRUEBA ESTANDAR PARA ELEMENTOS DE CIMENTACION PROFUNDA BAJO CARGA DE COMPRESION AXIAL ESTATICA. (PILOTE HASTA 100 TON - INCLUYE TRANSPORTE DE EQUIPOS). Norma Técnica: ASTM D1143/D1143M-20e1	UN	19499839
Demanda	ARQUEOLOGÍA	12396	Analisis Bioantropologico de  restos oseos humanos, cuarteta basica , informe y base de datos detallada. (Incluye limpieza y registro fotografico).	UN	2750000
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12428	FUMIGADORA DE ESPALDA. ASPERSOR BOMBA MANUAL 20 LITROS. DESINFECCIÓN._(Según Apéndice Bioseguridad Covid 19_V1 y V2)	UN	119328
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12429	TAPABOCAS N95 SIN FILTRO._(Según Apéndice Bioseguridad Covid 19_V1 y V2)	UN	2353
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12430	GEL ANTIBACTERIAL Antiséptico para manos sin enjuague, a base de glicerina, alcohol antiséptico al 70%, contenido máx. de agua 30%._(Según Apéndice Bioseguridad Covid 19_V1 y V2)	LT	11345
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12431	BOLSA PARA BASURA TIPO INDUSTRIAL NEGRA DE 60 x 90 Cm CALIBRE 2 (PAQUETE DE 30 UNIDADES)_(Según Apéndice Bioseguridad Covid 19_V2)	UN	10949
Demanda	ELEMENTO DE BIOSEGURIDAD SEGÚN APÉNDICE	12432	RECOLECCION, TRANSPORTE Y DISPOSICION DE RESIDUOS LÍQUIDOS PROVENIENTES DE LAVAMANOS PORTATILES. (INCLUYE EQUIPO DE SUCCIÓN)_(Según Apéndice Bioseguridad Covid 19_V2)	M3	335988
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12434	HIPOCLORITO AL 5%._(Según Apéndice Bioseguridad Covid 19_V1 y V2)	LT	2353
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12435	BOTIQUIN TIPO A DOTADO PORTÁTIL_(Según Apéndice Bioseguridad Covid 19_V2)	UN	76983
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12436	JABÓN LIQUIDO PARA MANOS._(Según Apéndice Bioseguridad Covid 19_V1 y V2)	GLN	21849
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12437	RESPIRADOR ELASTOMÉRICO MEDIA CARA_(Según Apéndice Bioseguridad Covid 19)	UN	52500
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12438	BOTIQUIN TIPO B DOTADO PORTÁTIL_(Según Apéndice Bioseguridad Covid 19_V1)	UN	325966
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12439	LAVAMANOS PORTÁTIL EN ACERO INOXIDABLE CON DOS TANQUES PARA AGUA LIMPIA Y RESIDUAL DE 20 LT C/U_(Según Apéndice Bioseguridad Covid 19_V1)	UN	924370
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12440	CALIBRACION TERMOMETRO DIGITAL_(Según Apéndice Bioseguridad Covid 19_V2)	UN	173960
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12441	CAMILLA FÉRULA ESPINAL LARGA - FEL PARA ADULTO (POLIETILENO). INCLUYE ARNES TIPO ARAÑA CON SECCIONES REFLECTIVAS ._(Según Apéndice Bioseguridad Covid 19_V1 y V2)	UN	125126
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12442	CANECA PLÁSTICA CON TAPA 60 LTS_(Según Apéndice Bioseguridad Covid 19_V1 y V2)	UN	54622
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12443	CARPA VESTIER 2.0m x 2.0m TECHO Y ESTRUCTURA CON LATERALES EN LONA._(Según Apéndice Bioseguridad Covid 19_V1 y V2)	UN	1715000
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12444	CARROTANQUE IRRIGADOR DE AGUA. ( VIAJE DE 10 M3 )_(Según Apéndice Bioseguridad Covid 19_V1 y V2)	VIAJE	320460
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12445	CHALECO REFLECTIVO EN TELA._(Según Apéndice Bioseguridad Covid 19_V1 y V2)	UN	23500
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12446	TERMOMETRO DIGITAL INFRAROJO PARA USO EN HUMANOS, LIBRE DE CONTACTO, IMPERMEABLE_(Según Apéndice Bioseguridad Covid 19_V2)	UN	65630
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12447	TERMOMETRO INFRARROJO PARA USO EN HUMANOS, LIBRE DE CONTACTO, IMPERMEABLE._(Según Apéndice Bioseguridad Covid 19_V1)	UN	65630
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12448	TOALLAS DE PAPEL PARA MANOS. TIPO Z.  DOBLE HOJA. (PAQUETE 150 HOJAS)_(Según Apéndice Bioseguridad Covid 19_V1 y V2)	UN	6964
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12450	PETO PVC - (Según Apéndice Bioseguridad Covid 19)	UN	20474
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12451	MONOGAFAS CON VENTILACIÓN DIRECTA _(Según Apéndice Bioseguridad Covid 19)	PAR	9328
Demanda	EQUIPO LIVIANO Y HERRAMIENTAS	12452	APISONADOR MECÁNICO (CANGURO O SALTARÍN) - GOLPES POR MINUTO DE 585 A 808 - INCLUYE COMBUSTIBLE	DIA	60473
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12453	VYNIPEL DE 50cm x 50cm CALIBRE 6 - (Según apéndice de Bioseguridad Covid 19)	ROLLO	28690
Demanda	EQUIPO PESADO	12454	MINICARGADOR CON MARTILLO HIDRÁULICO - GOLPES POR MINUTO DEL MARTILLO DE 700 A 944 - INCLUYE OPERARIO Y COMBUSTIBLE	HR	142095
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12456	LAVAMANOS PORTATIL DE PEDAL TIPO MANOS LIBRES._(Según Apéndice Bioseguridad Covid 19_V2)	UN	922606
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12457	BIG BAG TELA POLIPROPILENO R220 GM/2 Rollo de 100m-100cm x 100cm x 160cm Solapa/Fondo Ciego. Reata 25/30 blancos (Según Apéndice Bioseguridad Covid 19)	UN	49930
Demanda	EQUIPO LIVIANO Y HERRAMIENTAS	12458	ROTOMARTILLO DEMOLEDOR - POTENCIA DE 1400 A 1600 WATTS	HR	11454
Demanda	EQUIPO PESADO	12460	BULLDOZER MEDIANO - MASA DE 18 A 24 TONELADAS - INCLUYE OPERARIO Y COMBUSTIBLE	HR	379526
Demanda	EQUIPO PESADO	12461	CARGADOR FRONTAL - MASA DE 10 A 18 TONELADAS - VOLUMEN DEL BALDE DE 1.7 A 3.1 METROS CÚBICOS - INCLUYE OPERARIO Y COMBUSTIBLE	HR	286178
Demanda	CONCRETOS Y MORTEROS PREMEZCLADOS	12464	CONCRETO DE TEMPERATURA CONTROLADA 28.	M3	688832
Demanda	CONCRETOS Y MORTEROS PREMEZCLADOS	12465	CONCRETO DE TEMPERATURA CONTROLADA 24.	M3	705037
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	12466	SUBBASE GRANULAR CLASE B  - SBG50 (SBGB_SBG50). Norma Tecnica ET-2018 - 122	M3	104720
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	12467	SUBBASE GRANULAR CLASE A  - SBG50 (SBGA_SBG50). Norma Tecnica ET-2018 - 123	M3	104720
Demanda	ENSAYO LABORATORIO - GEOSINTÉTICOS	12468	PRACTICA ESTANDAR PARA DETERMINAR LA RESISTENCIA DE MATERIALES POLIMERICOS SINTETICOS A LOS HONGOS. Norma Técnica: ASTM G21-15 (21) e1	UN	1071000
Demanda	ENSAYO LABORATORIO - GEOSINTÉTICOS	12469	RESISTENCIA DE LA UNION DE LAS GEOCELDAS RELACIONADAS CON GEOMEMBRANA Y SU EFICIENCIA CON RESPECTO A LA RESISTENCIA DE LA LAMINA PERFORADA (EFICIENCIA EN LA SOLDADURA). Norma Técnica: GRI-GS-13	UN	333200
Demanda	ENSAYO LABORATORIO - GEOSINTÉTICOS	12470	METODO DE PRUEBA ESTANDAR PARA LA RESISTENCIA DE LA UNION DE GEOMALLAS INDIVIDUALES. Norma Técnica: ASTM D7737/D7737M-15 (23)	UN	444108
Demanda	ENSAYO CAMPO - SOLDADURAS	12471	PRUEBA DE SANIDAD DE SOLDADURA REALIZADA EN LABORATORIO (INCLUYE PROBETAS). Norma Técnica: AWS D1.1/D1.1M-20	UN	981750
Demanda	ENSAYO LABORATORIO - ALUMINIO	12472	METODO DE PRUEBA ESTANDAR PARA LA RESISTENCIA A LA ABRASION DE TEJIDOS RECUBIERTOS (DESGASTE DE LAMINA EN ALUMINIO). Norma técnica: ASTM D3389-21	UN	1119304
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12473	DISPOSICIÓN FINAL DE RESIDUOS PELIGROSOS (MATERIALES CON CARACTERÍSTICAS DE PELIGROSIDAD TÓXICA, CORROSIVO, INFLAMABLES, EXPLOSIVOS Y/O ESPECIALES (RESIDUOS APROVECHABLES MEZCLADOS, COLCHONES, SOFÁS, FIBRAS DE VIDRIO Y BOLSAS DE CEMENTOS)_(Según Apéndice Bioseguridad Covid 19)	KG	1780
Demanda	ENSAYO LABORATORIO - MATERIALES BITUMINOSOS	12474	EFECTOS DEL CALOR Y DEL AIRE SOBRE EL ASFALTO EN LAMINA DELGADA. Norma técnica: INVE-721-13.	UN	650000
Demanda	ENSAYO LABORATORIO - MEZCLAS ASFALTICAS	12475	ANALISIS VOLUMETRICO DE MEZCLAS ASFALTICAS COMPACTADAS EN CALIENTE. (Excluye la ejecuciòn de ensayos para la determinación de las diferentes variables volumetricas) Norma técnica: INVE-799-13.	UN	54740
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	12476	METODO DE PRUEBA ESTANDAR PARA SODIO EN AGUA POR ESPECTROFOTOMETRIA DE ABSORCION ATOMICA. Norma técnica: ASTM D4191-15 (Retirada en 2024)	UN	38080
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	12477	METODO DE PRUEBA ESTANDAR PARA POTASIO EN AGUA POR ESPECTROFOTOMETRIA DE ABSORCION ATOMICA. Norma técnica: ASTM D4192-15 (Retirada en 2024)	UN	48266
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	12478	METODOS DE PRUEBA ESTANDAR PARA IONES DE CLORURO EN AGUA. Norma técnica: ASTM D512-23.	UN	31924
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12479	FILTRO P-100 PARTÍCULAS S/ACEITE HUMOS METÁLICOS VAPORES_(Según Apéndice Bioseguridad Covid 19)	PAR	32774
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	12480	METODO DE PRUEBA ESTANDAR PARA IONES SULFATO EN AGUA. Norma técnica: ASTM D516-22 (23).	UN	31924
Demanda	ENSAYO LABORATORIO - MEZCLAS ASFALTICAS	12481	ESPESOR DE LA PELICULA DE ASFALTO EN MEZCLAS BITUMINOSAS. Norma técnica: INVE-741-13.	UN	183268
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12482	GORRO DESECHABLE COFIA BLANCO_(Según Apéndice Bioseguridad Covid 19)	UN	225
Demanda	EQUIPO PESADO	12485	TELEHANDLER - CARGA MÁXIMA DE 4 A 5 TONELADAS - INCLUYE OPERARIO Y COMBUSTIBLE	HR	249405
Demanda	LADRILLOS, BLOQUES Y ADOQUINES	12487	ADOQUIN RECTANGULAR RANURADO EN CONCRETO A28 200mm x 100mm. CARTILLA-003	UN	2180
Demanda	EQUIPO LIVIANO Y HERRAMIENTAS	12488	COMPACTADOR VIBRATORIO MONOCILÍNDRICO MANUAL (BENITIN) - POTENCIA DE 4.8 A 5.9 HP - INCLUYE OPERARIO Y COMBUSTIBLE	DIA	142575
Demanda	LADRILLOS, BLOQUES Y ADOQUINES	12489	ADOQUIN TIPO I EN ARCILLA A29 210 mm x 145 mm.  CARTILLA-004	UN	1093
Demanda	EQUIPO LIVIANO Y HERRAMIENTAS	12491	COMPACTADOR VIBRATORIO BICILÍNDRICO MANUAL (BENITIN) - POTENCIA DE 7.5 A 8.6 HP - INCLUYE OPERARIO Y COMBUSTIBLE	DIA	217965
Demanda	EQUIPO PESADO	12492	EXCAVADORA MEDIANA SOBRE ORUGAS - MASA DE 18,5 A 23 TONELADAS - INCLUYE OPERARIO Y COMBUSTIBLE	HR	290219
Demanda	EQUIPO PESADO	12493	EXCAVADORA GRANDE SOBRE ORUGAS  - MASA DE 33 A 37 TONELADAS - INCLUYE OPERARIO Y COMBUSTIBLE	HR	346876
Demanda	EQUIPO PESADO	12494	EXCAVADORA PEQUEÑA SOBRE ORUGAS - MASA DE 13 A 17 TONELADAS - INCLUYE OPERARIO Y COMBUSTIBLE	HR	235620
Demanda	EQUIPO PESADO	12495	MINIEXCAVADORA SOBRE ORUGAS -  MASA DE 4 A 5 TONELADAS - INCLUYE OPERARIO Y COMBUSTIBLE	HR	136850
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12496	TAPABOCAS DESECHABLE. _(Según Apéndice Bioseguridad Covid 19_V1 y V2)	UN	282
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12497	DISPENSADOR DE JABÓN LÍQUIDO O GEL ANTIBACTERIAL - ALCOHOL, CON PEDAL METÁLICO_(Según Apéndice Bioseguridad Covid 19_V2)	UN	121008
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12498	ALCOHOL ANTISÉPTICO (ALCOHOL AL 70%)._(Según Apéndice Bioseguridad Covid 19_V1 y V2)	GLN	22690
Demanda	ELEMENTOS DE BIOSEGURIDAD SEGÚN APÉNDICE	12499	DISPENSADOR DE JABÓN METÁLICO DE 1 LT_(Según Apéndice Bioseguridad Covid 19_V1)	UN	95301
